A,B,C,D,E
0.154725866817667,0.701630466582334,0.106173166434,0.263174017014667,1.00411007417951
0.190309599169667,0.603621534061,0.106609333115,0.256603011549667,1.0491526667138
0.184597932752333,0.594860601330334,0.108087333094333,0.253856112578136,1.06657159175678
0.188828800913,0.595411267536333,0.193504993726,0.230055254991574,0.992091171865356
0.158071600148333,0.594509134105667,0.196161158470667,0.305948488513085,0.959023351389049
0.110660733143667,0.597292800393666,0.095034667332667,0.303392514203667,1.383360004184
0.111296399736667,0.596676138451667,0.100342833541333,0.301936680881,1.101275413802
0.111498933327333,0.598766734458667,0.100277666926333,0.23304734153,1.09080000042
0.115486866347333,0.770002736991,0.103243000069,0.176053837070333,0.994749244046334
0.180356532920333,0.716404802597,0.153147828587333,0.231357675859667,0.994235411396
0.187603401107667,0.687214536806667,0.202052822694,0.225817011674334,1.03669677798997
0.186988733154667,0.645888273312,0.148042662880333,0.204511020360576,1.12512000449
0.183217399410333,0.593396732406667,0.101627000086333,0.206721359595763,1.08855183716057
0.123775532723,0.591864671662333,0.102615000132333,0.204019170023667,1.00093492301882
0.115060733551333,0.593927400206,0.102888666769333,0.20333719806375,0.996240006520001
0.113184467331,0.595702332955667,0.041877750645333,0.20280476800402,1.08942582084924
0.113488333169667,0.591113938492,0.206024903604,0.205354836613,1.152720002044
0.142769333802667,0.590858530787667,0.183066325264333,0.204334670088333,1.309183083338
0.196369466867,0.62794393535,0.100208333602333,0.203692417083724,1.173119999684
0.191386132776,0.677128931629333,0.100367500052333,0.270842956996492,1.20226466066433
0.192546733213333,0.678451531637,0.102889833565,0.292078521971667,1.227120011662
0.166558333599667,0.682727268998576,0.101720833579,0.318601039153492,1.14039681284131
0.114344933391667,0.610414344653803,0.153359661221333,0.262437752329388,1.25234198977422
0.115142734275,0.585603530655288,0.201133655854333,0.186792917995276,1.23149647178741
0.111786266749,0.599534868665,0.124806832203333,0.193019513070689,1.290206160016
0.110322799867667,0.597677470506333,0.104933333293667,0.161797833367667,1.17862307603
0.161436066827,0.603429937320667,0.101610666848333,0.159602372617627,1.41778774924551
0.181850732888,0.597026534207,0.103479500107333,0.163219344432328,1.07441233572567
0.182577934158333,0.599137541566333,0.106061998429,0.309709943070056,1.142143079446
0.180768332922,0.645335334978334,0.199393491211667,0.501522635226941,1.09338924012233
0.164852333518667,0.680194398521667,0.164315827085667,0.152086170824333,1.01350308721
0.207774468063333,0.689493260580666,0.102638166768333,0.368931157962333,1.013983085798
0.170192199265,0.697394315802949,0.102776833550333,1.41487384111267,1.020479998774
0.106805066760667,0.610037207318754,0.101185166809333,1.387255175007,1.16766945864822
0.107630666738333,0.598677132592667,0.102739333694,1.65192419486933,1.00121117317166
0.168912600341333,0.587694998237667,0.181040660619667,1.49046280778,0.974126714656098
0.179840866533333,0.630815597766333,0.201272156659334,1.469183962944,0.992846164738333
0.178085799419667,0.633610464835,0.108765353266245,1.96242119770767,1.078320014538
0.172609266510667,0.677432870423,0.102488833457,1.599290203363,1.18169232994467
0.107789927378182,0.668049135447667,0.105830833248667,1.23201697284833,1.030063098536
0.02789343648563,0.677156051542752,0.127067165668,1.791407831677,0.994409920422576
0.744509246549061,0.854189870760333,0.127629498071,1.67894005569987,0.989756653021666
0.813364761178481,0.736651869267,0.235623497774333,1.72405616440433,1.01265564042933
0.833637896471037,0.742652927028667,0.230356169933,1.01763333952951,0.940070173945017
0.803701695138091,0.655211267285,0.147962917671333,0.565680283843334,0.916503589487667
3.09969516165774,0.615184662106542,0.144624069619763,0.496059278657667,0.848895519916414
0.665484859542818,0.831207909402131,0.293100339300667,0.478827649863,1.15183491470915
3.2071451444127,0.754725333,0.016434148422,0.368839301892667,1.06552553456036
2.64311360990388,0.824548268679559,0.189993836330667,0.178183167003666,0.878457289931019
1.60670275589552,0.738472899658557,0.170708151606,0.036021168003333,0.882431365874428
1.01912221799842,0.700634532146333,0.171841670288667,0.028174407193661,0.84855942405178
1.42303133428326,1.910994389673,0.236352003098667,0.043874068608644,1.12443310062441
2.06091061070145,3.317800389144,0.299711337517333,0.217792665118333,1.007000788653
1.65674394567907,3.97278492638329,0.109254971887,0.134648594352333,1.029722633058
0.931528076520756,2.27161101206984,0.252113719550667,0.510861371688333,1.19764620167267
0.437154514105963,2.31133173603933,0.182760663667333,0.21853440208722,1.359064997771
0.805434938965939,1.03433300086267,0.000984142787667,0.426987212985475,1.04193435375933
0.130973274584407,0.934801336701,0.048006876947666,0.037508811015932,0.540973696310333
0.029006647718424,0.955776736723667,0.296439003426667,0.482038175845,0.408285021416667
0.234892433820963,2.109167473005,0.131721875845,0.109657158267093,0.609300012006
0.066062869801151,1.86250086466772,0.079123442692,0.232134416341421,0.471604987480667
0.184226756555223,1.523933811758,0.061921666404332,0.280190404381187,0.158006678216
0.278425597470334,1.11146886657933,0.045159326585332,0.300479665564852,0.226526670740333
0.324269811850816,0.694880932874667,0.002554208915999,0.256581562711334,0.053039327799593
0.29709211229937,0.725305998986125,0.026763803047332,1.01708582033433,0.313011142174491
0.16633410864209,0.984632461628722,0.047395886348667,0.277093876871332,0.343716693999333
0.132288137014296,3.463429065451,0.102924598444667,0.329826829558667,0.709091853294333
0.093819691140364,2.06639121521667,0.117448656070334,0.364622517001334,0.569049990666333
0.404904424838407,1.67080374416734,0.209611356061334,0.430689318721667,1.03359587026154
0.239737217449667,2.06994741566,0.066191881304001,0.38712111427,1.20406635694939
0.161556255168963,2.810068209744,0.078211237129004,1.13825466198333,1.24152225016003
0.164651422252666,3.18902825334133,0.070027845435244,0.822221871897084,1.16947711101737
0.100687555584,3.7807822852546,2.55917034223533,0.300323348504558,1.0925049787298
0.066602647531274,0.905023878118334,4.610108328895,0.306377082893395,1.14188905607409
0.166755982652297,0.819775262446169,4.17508498430367,0.290797527617705,1.42758002882167
0.078770150459242,2.31947425314116,1.53371666485533,0.635127482772333,1.47277831301133
0.154073316252926,0.805388251538466,3.94628168516167,0.441290670212332,0.991205184774001
0.313407352688123,0.737027731304217,3.88191500580167,0.265094434743,1.07151165324233
0.047205935828518,3.28033474144283,2.84714835390367,0.377333221358001,3.24234000886767
0.323662665100455,5.00580704456153,4.32959634234625,0.255869688270334,2.69702168125767
0.087204993789296,4.66590144317147,4.65099639721941,0.644436074901406,1.03776900473667
0.055616167309758,4.21345679826286,4.87684499678733,0.238967447429178,0.836049981186669
0.080254805460704,4.56748757556306,5.391546657226,0.246853325871333,1.04445017853703
0.133251460290636,6.09847230924013,5.796388325019,0.213333581158135,1.55348807903685
0.094867941547074,4.51576284595426,5.14470501276667,0.330786731915836,0.881643515830668
0.303096935768638,2.8060165608978,4.09488333278933,0.21906684543444,0.994220026850998
1.37402510559272,1.83294684349553,5.75618335490333,0.400969066997424,3.33485999860367
4.1562619452744,4.60905206739231,5.557411670881,0.261352977728296,2.02909601153467
1.20101852193978,3.82998986969369,5.75180501396667,0.381388076307667,1.00547098883333
2.38158043888812,4.89856135380263,5.79879501783734,0.234703587843002,1.50198917738913
4.7637795942783,2.53205190866093,5.75197665364,0.283566828111999,3.20701110199895
5.82487191202779,2.01756694932021,5.95289834330933,0.69069505654,2.71669614835134
4.92088517474519,3.32374917552539,6.01964665176066,1.89184790197667,1.23554162152418
9.35589873300037,2.86734875525544,6.016526669564,2.906884653921,0.914718334762334
8.42442666357564,2.84012752554112,6.27426000196133,3.60580189342033,1.18416498715267
9.28982361843652,1.25301799500353,6.57295165870233,2.27385932417312,3.463775358398
8.78581431670327,2.32850373128963,6.388059992127,2.4424172436049,2.89414935734467
9.74604045870644,2.982389990719,5.137726659503,1.87260042549324,1.267801666257
9.37821325171673,5.945942402862,6.09520333427167,2.01591734950467,2.14316523998295
9.54572670319,3.44678987061734,4.245300010522,4.68163481853867,6.7282334098619
9.62649277418321,6.91189137994752,3.22946667492167,2.096913328619,10.6065499816383
6.08740186179696,9.33178106440966,3.56360666741967,3.17421662069414,10.5841325809313
6.41769403587218,4.593410813937,2.24277167287433,1.67324180312675,10.5099018586645
3.59763219162504,5.57332336105467,4.440228336248,2.01809585481833,10.4747772423641
9.5044105164357,6.20947512395133,6.09363998789533,0.924930999610896,6.72760584528722
9.77546982235178,5.41613409691962,3.967574988161,3.44912179024514,4.04382447861712
8.20266472729255,14.6734082395497,1.98441998421733,1.53520699058467,6.18485573116622
5.06231722831585,4.555996541816,1.41737832762067,2.73626165461133,4.91281166125367
4.37941077384309,10.7561191731753,6.80773834380634,2.26410665087533,9.26175338047133
5.44671071361318,15.7598422388737,7.78408665352067,8.76014660266867,10.2386000347263
9.40560556173364,11.1564379721035,7.52575668427933,2.83281833003767,10.4388633410967
9.40179147844141,5.13416081587224,7.87232330097434,8.52769989889733,10.4779767178247
9.71426363945,3.32368157929433,5.96188832430867,8.56759697348845,10.5519699854833
9.789631605152,7.76091901405559,7.104338325632,8.86454707521241,9.80498333191933
9.75342420578,9.28882606366366,6.56588168978767,7.04599829488567,10.3364799420677
7.86830123398185,7.803784643705,7.502950001961,4.15703166069433,10.2452465949367
4.633692478048,5.33424587429033,7.60209001010767,6.624221634053,10.4673332917233
2.98656973722704,5.93795968845833,7.49254002509833,7.141609951318,10.681316648273
2.85534564516309,2.5953308855942,7.33155001995034,2.40997332910667,10.534240023639
2.71222929689837,2.19466685252513,6.332368324803,2.54983665983167,10.4581025510932
4.07888959190636,3.57467655431797,6.449870013161,4.14355153769922,10.4575565392163
7.18163846016022,8.00826586631306,2.8695981971869,5.24103704369679,10.5293832619687
6.28849535205578,17.35349803267,6.70598460950843,7.03861998107,10.6658166719493
6.20218261910085,14.3840814319695,6.88471163772,8.26613754164124,10.1082216056773
3.93607036546237,16.8372495885913,7.87909334130933,8.75652197149344,10.0601663473819
4.88598130580357,15.124792460068,7.21864998956967,8.99541997488533,10.427284005654
2.97933863292204,15.5773881726666,6.976186674048,7.23377331067067,10.5511306122759
4.22787651104421,15.9713540260321,7.085660025667,8.278746704448,10.5530041903289
4.37281643824378,15.8207472712007,7.043640003344,8.15482335008767,10.7567588418043
3.62961738326273,16.0083395738983,7.081703372234,8.109796710391,9.85255584427383
2.98949297118578,16.347524220659,7.13097670805734,8.06661424876346,8.81074333270833
2.85735815503964,15.470157944986,6.49920100302891,8.1900303994374,5.871376627879
3.11499083510096,14.2395910702927,4.32975832561134,7.73739363682008,5.78707064041849
3.04601785116491,6.02273998070034,1.90428999875367,7.35743497745733,8.13170724281178
3.16668267240452,14.7125899389908,4.23774333887633,2.97644500937833,7.103540018973
3.381291723268,12.3251187838597,4.29871667438167,2.33676000752034,6.70015669643467
5.23017795844407,6.68658807970067,5.99297998838933,2.04334331472067,9.28413997398867
6.44362729765927,1.72298277216141,7.72048670101667,2.166743333866,8.852406617909
3.77509943502533,2.40934630771889,6.98232036532017,7.26413280505341,7.481143339483
3.409217976006,3.05798586427523,6.68623743007055,7.75965002503667,7.55558666809467
2.87497939015859,9.20187342637457,5.24047664127133,5.27024502251267,9.124366607
2.969193578854,7.367734609246,6.86028331291767,6.60823334843167,9.44955333819833
3.5020627071163,5.804240747869,6.333098350741,5.63658166785833,9.66786663354434
4.31822337865927,11.347051599349,6.42998674296248,4.00969664226267,8.21255000274534
8.4626378172377,13.3641620135066,4.18295999609069,1.99742451288186,10.5851866697507
7.49096707769285,10.4481669969135,4.45752668440467,1.1491154970314,8.7837030079318
4.15104749751045,14.860155547259,5.042068345304,1.992298331584,7.85366360212902
2.93059122107073,10.417354546512,3.202278331645,8.196773360928,8.16155665297867
3.13596376613163,9.53857097852567,3.49975165856833,6.87042995012,5.82609832435233
3.97571516434615,14.482065100515,2.52983667610867,4.87789168172,6.87124962423685
3.73191785572927,8.94056356960203,3.712025005177,7.86552164231634,6.32925688347953
4.88643842980163,10.0262875275577,6.40113833375567,7.157371665401,7.33726320297177
4.34364954448418,15.1870694556983,5.378559993579,5.44630995716733,8.82298486364808
9.40235000345682,13.565027303422,3.813373334932,6.168993351681,8.0157512973246
9.44910412007273,9.983897144645,3.36233332886233,6.95333171808167,8.30551717089026
9.33945553833096,9.88478522037241,3.20407834104733,5.36695026324747,3.961216670473
3.30713624174418,4.79342875761561,3.76714501473367,5.71570353525365,3.32368832081833
3.04747399780541,6.63359320534308,6.228745011251,6.70400203266946,2.96150833012167
2.22936038756339,7.62661885624297,5.126693342734,5.49747870384584,5.88618163888233
1.90553116581785,3.09697629782923,5.15148501351467,5.47183999410267,10.4375100826823
2.10220201296873,2.29312097375403,5.02569166718,4.76216836866567,10.547520000991
2.31201891922259,1.24155536955682,2.25818332753833,4.911339993865,8.18534997263367
2.65030010179309,2.2105816893331,2.00990999889467,4.19024949611797,2.164926670105
2.93928151943941,2.86952221286743,3.079395004349,7.09968655715669,2.30316314497907
2.83572002531939,2.16960948435056,4.82978835324233,6.747213338781,3.47125441489329
2.52800610118356,4.50436922458775,4.85018500226367,3.72955001233767,2.94479331016967
2.19411959473436,9.73137723727267,4.14194999949467,2.51449834022633,2.34267836081967
1.94711771621689,7.734077321922,3.68885000761333,1.89137457661119,1.75730498717233
1.57368970274273,9.19940446691771,3.55320000951767,2.65911804102157,4.20750014666257
1.44002992192385,8.77514297613567,3.238936679639,4.80408167485067,2.872799995149
1.31159282967267,7.42014140018672,2.87183166316667,6.12173667623367,2.366900007828
1.32592802641793,7.34721031826909,0.853918334565,5.439011669093,2.42093166665967
1.34875207130564,6.34750594902515,0.730901672060333,4.77267422457817,2.30798499956667
1.19412591967333,5.867949865507,0.815403334187666,4.38395767387416,2.05079498741933
0.849694455804969,3.74671987833333,1.32230165655833,4.19051168814467,2.42423081736814
0.444767723717185,3.29529139290433,1.858513339632,4.217148318677,2.03415158853838
0.10543831676151,2.545628060779,1.24647167259,3.951519976414,1.79848505893473
0.229821353271037,0.781245802035667,1.08511166246967,1.7565603471722,1.90350121409084
0.369372013209576,1.108525859529,0.874681667919666,1.34268394656039,1.90107159409938
0.242502676498111,1.307314942013,0.622503502309333,0.656080009111667,2.55193491251909
0.15045049856337,1.01690955663957,0.212825167261667,0.731721705747491,1.85841081079642
0.115608024138788,0.64823645015098,0.101088666752,0.749410781007726,1.82956181564311
0.09842378554,0.704363374571765,0.241991335288666,0.822591678915333,1.8609483214717
0.191821800406576,0.677332178901769,0.293823803659333,1.882338337848,1.94314744258798
0.258846636833593,0.52853989147049,0.261341004004,1.90439833357933,1.90436999911633
0.342311207978667,0.970649324850333,0.360560503721333,1.695738339779,2.478346651956
0.287746712234556,0.780234679691903,0.599249332643667,1.36028500005767,3.55494668066167
0.269618448929576,0.682947736173,0.494198333807,1.230763335298,3.821693337104
0.254627786068519,0.604419006110667,0.463958328204333,1.12064167932,3.79665667156533
0.237488351143364,0.660539483387355,0.49545166477,0.882026660426,3.77662540674755
0.197680690505296,0.635281821424061,0.380021505090333,0.707744072842643,3.79349191320728
0.273030743387697,0.676758409517196,0.308329222827031,0.74009344719318,3.78705166435672
0.289022153348444,0.674558399196,0.265199862349249,0.732678654624136,3.61211809683456
0.306260018063757,0.549453599095,0.153114618176187,0.652811662099667,3.53797095184375
0.30400111156337,0.678305301058277,0.048988831915333,0.677557368044393,3.55143851968489
0.161771829674303,17.0929528560282,0.035826666931,0.647476664322334,3.63194503223067
1.21187506486633,18.8321236030343,0.103976335793333,0.707706676147334,3.515706678103
0.259621798267333,18.882924967336,0.072240002649667,0.693846679071,3.68913355464719
0.561217997289667,18.776635223615,0.001584685404667,0.68327502908,4.06702299243817
0.398796931641333,18.598178186964,0.046027072217667,0.738456657132,3.91072664275267
0.405014134533667,18.4418193110825,0.223554491586667,0.723656666423999,3.6003036682809
0.426027467251667,18.3884976499685,0.191047158394667,0.705644993167999,2.26099123766636
0.496949399913,18.4093480412486,0.108895933533797,0.705633332292332,2.12260498526167
0.513813536224667,18.5076704285549,0.096359508972197,0.704546655515332,2.044196664661
0.467416933860333,18.390808153244,0.094826667298667,0.710448322208998,2.09273668381095
0.502292666399,18.2759652480141,0.090956000909334,0.706869993743332,2.18772998753767
0.540606000726667,18.1942624937113,0.164187996042667,0.679736664904666,2.06056666946433
0.510385801033667,2.18217653799967,0.191137157182,0.729718334478667,1.61351126279447
0.553809736491333,1.38745886508967,0.165636994765666,0.854909983554333,1.84152380642272
0.561645268603666,1.373681337993,0.099110833749667,0.834318325499002,1.91729596020201
0.534730863781333,1.094025132396,0.094452834015334,0.788983337352335,1.920000003296
0.470726800634667,0.958124808434,0.097021167323333,0.788656372981815,1.8504489815551
0.462169467317333,0.953558678237333,0.095112000617,0.859373324552,1.79753057773754
0.560455334316,1.091739466214,0.214620669005865,0.848063043045356,2.78173677234153
0.574506534867667,1.23860802568432,0.191433106302328,0.882641291781934,1.92191999102
0.546959868226667,1.2420974654682,0.11798883304,0.880918313758,1.95548616205433
0.543544135143,1.24598169125822,0.097702000613,0.88416832056,1.92063540192267
0.548139468843667,1.23714128416482,0.100108333919,0.891209981033,1.911343074506
0.530014263026333,1.18997933566167,0.098553833919667,0.846379998610333,2.03130924449367
0.335468333288667,1.18870400723824,0.146259663328,0.872281658388,2.189452339692
0.173123600591,1.18135877285998,0.186400824705333,0.807951661581667,1.91681233823567
0.160846666869,1.10381595061366,0.162989662183,0.854129476540034,1.96938926088167
0.710257529989333,1.060662311523,0.093867833988667,0.80814820107832,2.921039997716
1.89381419742733,1.06148069405116,0.097394833952333,0.841618794737505,3.56828617373433
1.65257166603267,1.17402392142137,0.099798305476644,0.870936785926857,2.66135999748
2.13719644913567,1.22940253008167,0.100505563898727,0.487802384983137,1.891606258916
0.163206866809667,1.13964969747463,0.141768738174475,0.796810012049667,2.01239999045
0.163020200486,1.131837301237,0.183646712914721,0.729463340924,1.899343082594
0.180274000425,1.08437019966433,0.139465331749,0.630473340022333,1.88345858847938
1.06996292689067,1.06586753060167,0.099383000361667,0.604680014966,1.77598307778824
2.31612866111933,0.906788420162149,0.099873500357333,0.573325006139333,1.84602925057967
0.871277596899667,0.856441302612862,0.170237999364667,0.567538332394333,1.9593599962
0.176025332285333,0.266489063834333,0.144940331653667,0.633454994231,1.856880000924
0.127996599092667,0.431825926697667,0.185732325558,0.752316675563334,3.091663082598
0.131248666254667,0.527134468422333,0.173338827173667,0.804395476883668,3.209743069098
0.131135533707667,0.537026668213666,0.098418333637,0.767528341546666,2.133806143664
0.188205533518,0.537277863450333,0.122132666992333,0.696821663288667,1.975440012894
0.207452199997333,0.525970665864334,0.101580847886475,0.558648347882667,1.97520000687
0.208089866691333,0.448222074961666,0.10145311511718,0.398673676761333,1.97036615966033
0.175963267474,0.454839129811667,0.177998826972,0.260181850463,2.076463067172
0.126796334127667,0.449660757690578,0.187341324312333,0.358669341441667,2.0589261575
0.128970933803667,0.446145896795921,0.149798164292334,0.396238547996921,1.842310820528
0.116651800379333,0.444418193978136,0.102522500294333,0.394758734000836,1.02402924337633
0.118973333274333,0.447524651091941,0.104738166726333,0.395903337197,1.034606150814
0.190346266954667,0.498483078953612,0.102181000007,0.404203249201,0.649612331603667
0.194716533874,0.53157613633798,0.130674831818667,0.416243338131,0.858720013752
0.190319933792,0.529933403696666,0.185488658086,0.427071680247,0.543583090696
0.194440866808,0.52995628997851,0.180832993103333,0.418435680225,0.522771375109318
0.148400867656,0.415997795090922,0.100265932213627,0.406208679637667,0.553762030021647
0.210280400973,0.244669533276333,0.102132131252262,0.293345609646068,0.460174780147529
0.205917599955333,0.243499695632442,0.102303666825,0.297943748168983,0.450026971377647
0.110954000664333,0.293472748268745,0.105753166639,0.410208045455409,0.538080009728
0.155385866245333,0.443466330020333,0.162148996800333,0.334769180413,0.601166165204
0.201120399666667,0.441738331206667,0.185570158828667,0.176886004799667,0.4862400013
0.195851200381,0.442279201375,0.101965567122667,0.167631004612,0.448698481436
0.196859399148333,0.574908267039666,0.094829027225667,0.176940838888667,0.4468630755
0.150521332500667,0.527906601597,0.092124497427667,0.193119672993667,0.568235396928667
0.111900933401667,0.532901598215333,0.094653637423333,0.165444504544667,0.59060616509
0.110116939213639,0.497478536417333,0.097759884222,0.152846337032333,0.454560010604
0.111070783915686,0.43888908504717,0.171133503161593,0.214308650834746,0.41016000241
0.156194466792667,0.438517093876412,0.181920320083935,0.294712469419213,0.437726162204333
0.195790065833333,0.442715199233,0.120593499202333,0.180041504207,0.551280000284
0.193476800733333,0.447434117708034,0.107655499753333,0.250032676923,0.524606166148333
0.190227599877,0.441829730072333,0.103453833336667,0.289692344753,0.45072180043483
0.147282466915667,0.440236667975333,0.105997166669333,0.297197641740266,0.450669246922333
0.107433199682,0.479301725637667,0.129933164905667,0.249931034597966,0.546480011448
0.109217400102333,0.522314264262667,0.186624825001667,0.258685915358525,0.896880004198
0.108191733026667,0.52231082555517,0.161512828318,0.260007680105333,0.687806171452
0.143711867792667,0.524508479993981,0.108467666443,0.362520512478333,0.662160010516
0.190512200291667,0.471864585429728,0.104320499881667,0.379365265475424,0.720189264657666
0.193999532176,0.317725562300157,0.103616101448,0.269327388404066,0.723371902179357
0.189175733170667,0.315821532389333,0.10512622939082,0.272725677541667,0.658395408966667
0.149747867874,0.3078996659,0.195339660978333,0.268861343731333,0.754746143695102
0.102786134016,0.435672539459667,0.185596658566667,0.268034417868305,0.690994857505882
0.104884333076,0.440885271777619,0.159092164869667,0.267487510419667,0.739902791290338
0.108553066748,0.43840384478251,0.104922166587,0.267504587269322,0.64800001172
0.124548733210333,0.495514532588476,0.106041500004,0.265569682612951,0.583869263657666
0.192793732826333,0.531652512958039,0.067671910389,0.279850344353333,0.542186630902958
0.194658066814,0.528980132592333,0.001643677474,0.270521179450333,0.565338489503
0.190972665511,0.530738730755,0.195805323103333,0.312730511090333,0.745166175628
0.176112000818,0.441893456341578,0.175082326543666,0.317827977396779,0.767040016672
0.111123333866667,0.441161368274216,0.104915932220509,0.318757224236754,0.710091188505661
0.109389599434333,0.439999014814442,0.099152951139935,0.321023011471666,0.534155412670666
0.106801933115,0.441711985853627,0.098297500273333,0.319471178108333,0.575059595598041
0.111591800289667,0.443683261139667,0.100643833482667,0.313641326110958,0.531536018320039
0.180464467364333,0.441573132377017,0.185254825812667,0.167857054095377,0.522960000738
0.189055667136333,0.434346086982231,0.201061489362667,0.263897177839,0.523115414229667
0.188833001374333,0.512766399283,0.132429664997334,0.249332677307,1.082623086348
0.191437133236667,0.522073846601647,0.102858333609333,0.241560347137356,0.528395418474
0.137595866073,0.519348333004666,0.103630166906667,0.318400350000033,0.449691189224542
0.212098400075667,0.498849072753333,0.099655500283,0.317112356588,0.519120009398
0.170013866767,0.435216608643667,0.120105666256667,0.298078184863,0.541582051864204
0.107533333393,0.433028136086,0.196426770654576,0.297096682443667,0.494734127626706
0.155668267205667,0.340017798630667,0.178599665038393,0.300910847809,0.540734704716326
0.190605666105667,0.234324599877667,0.100897666803333,0.301747131699424,0.49891680451829
0.186882133744333,0.235416201087333,0.103504166559667,0.373546949378226,0.552240007498
0.188828133425667,0.393144002205,0.103216166750333,0.296405675468,0.443263085118
0.187821800412667,0.472770130883,0.102285833480333,0.301259250984846,0.60087540934
0.185217533281333,0.518990064406333,0.172467660428,0.303152474537377,0.790319993640001
0.183269932740667,0.523098152853653,0.192879322543,0.290312218645085,0.596092315530666
0.184593199469,0.518528867278824,0.151085662536333,0.259183583365476,0.455246157382333
0.184874866762667,0.488325475678945,0.102996166857667,0.266860179825667,0.47036616291
0.184528533913667,0.435868883736255,0.102170166543667,0.183760670429,0.654361580664
0.295961932876333,0.438555949262517,0.102749666798,0.202367336535,0.861789243216333
0.350055400382333,0.435809620771898,0.104094500031333,0.195078199975079,0.706543090896
0.351196466084333,0.434388915462925,0.200452025215119,0.172196838251,0.658234960157143
0.353467132994333,0.434471468198862,0.243031629115279,0.109050659679,0.659265312344898
0.354116332875667,0.444190995822,0.110901499964333,0.144110595675333,0.712705888788235
0.356695799863333,0.440561732842204,0.097796833728,0.142235173778222,0.902812340626
0.278064731805,0.519040137075784,0.099745666979667,0.14118119544,1.01804560099668
0.164174999972,0.520889201969666,0.102583833711333,0.113919573623,0.63620617193
0.188695132853333,0.526432934627666,0.154779495473,0.11030066827939,0.521469262017667
0.201975532901,0.496662334339333,0.200372489884333,0.090350897418667,0.548400011126
0.212350267204,0.440015464334,0.158634661138,0.230369802369559,0.55344001261
0.20790486665,0.436201199295667,0.103496666853,0.287229008587667,0.50014309182
0.201199866241,0.440347296714197,0.102476666779333,0.288636059028746,0.452829250924333
0.199407066315,0.442648446864314,0.099801525166441,0.308793247841,0.519840006882
0.196506799219,0.441255799565666,0.103291311593279,1.62665203741,0.470606159610333
0.195243600007333,0.418748334914333,0.192626824338334,1.9079151712381,0.477840001104
0.190298667164333,0.241166736411667,0.198558489195334,1.676968791795,0.474652321188667
0.103264333556,0.31840735114649,0.122674998615667,1.598150334009,0.483583082472
0.10231926686,0.380503400970588,0.103219500337667,1.09030411968867,0.540686160414
0.105176133084667,0.528974748384952,0.1025860001,0.37507768593044,0.446126156236333
0.171739931492483,0.494224068152666,0.102063166970333,0.330244188968667,0.495498478452666
0.181190981226373,0.416695646037784,0.129486497774667,0.281160815550557,0.524109241232333
0.183148333035333,0.493857035205865,0.209222821822,0.278604087641333,0.541792649446531
0.895799791682,0.466414717881844,0.205320659009,0.259531819835333,0.486262633623353
1.87129300930976,0.551560468108333,0.108384745496237,1.78696292298471,0.443406974196679
0.031732858483407,0.591997064911667,0.139000490248623,0.201845166836,0.461351152512536
0.970130957467394,0.511788201183,0.164735333566,0.186075766099333,0.575954478167624
2.59443876949426,0.507450732689,0.009392168912667,0.170669216011,0.389920031697255
2.14370379926915,0.629273598242333,0.111685997272333,0.955199419327333,0.262508489865333
1.36007937402241,0.586524021517639,0.221252660272333,0.080676629143,0.748813325454667
0.988869151601038,0.594568033405509,0.232954169030667,0.197057970172509,0.336451500418
0.910400002108152,0.578367338681921,0.172869169645333,0.12089115094459,0.484260488816333
2.19208370120026,0.517566472165,0.210129170346333,0.073659170539333,0.293228160417
1.11084550269306,0.558084132045333,0.267676836073333,0.081922003692333,0.207371497406667
0.119711829302703,0.577044994348164,0.04286825357,0.103183670177333,0.238825831961333
0.111003872271061,1.64296274399751,0.272527081889831,0.048988336111667,0.458016667926333
0.168141534913816,0.989538139795334,0.147151638110033,0.090167674785,0.47146833816
0.164721400086514,0.62073298217898,0.238684836163,0.075221869830915,0.390163497697333
0.150750768856852,0.644937072560218,0.258515502098333,0.163359833338666,0.328872820288667
0.251710372830393,0.797271653625157,0.305625337591333,0.243583172774333,0.342873989959667
0.977561264914852,0.849645064891723,0.034532684374333,0.065001695623119,0.376360313681932
2.15455458406264,0.900175672719332,0.034697438845667,0.112629523896591,0.349687658340667
1.20666424944185,0.846820875904714,0.010290007897334,0.236981538176333,0.285383813667
0.852888048792181,0.903793154295698,0.017506016292667,0.349249328825999,0.104903326347
1.93347652647708,2.49819387835933,0.142230359359,0.406723949272124,0.086594175630667
0.203899245227303,2.73194833656,0.098229028191,0.38834275981336,1.986578362977
1.41365892998544,1.61867101079233,0.086876024644779,0.431104998761667,1.45994166173133
1.34961564692115,1.062213758918,0.005136713696099,0.402730672256666,1.29743833650767
0.134416107709185,1.11576479577729,0.066850157611333,0.270613220667458,1.055456679727
0.073482612617,0.851644284084903,0.097820488421999,0.357841376967,0.548373347221
0.075615162960703,1.01584374910233,0.044560636727334,0.494935047949667,0.321328360950999
0.081426798843788,1.00237778613563,0.067588672381,0.455689013116918,0.612808341691
0.100816194557332,1.01704506572,0.081372504344333,0.486759332849667,0.911516971779666
0.174626600226667,0.753853355824204,0.083909045083667,0.494238829217,0.850554999641
0.182496404386928,0.846520541964156,0.127568363792667,0.286978658132333,0.275556768275224
0.186943001288852,0.991429927221468,0.220717027356334,0.437191326491,0.697764993119332
0.153276358233726,0.924626199022118,0.135939511687,0.436416523458508,1.14453333154067
